transaction_id,customer_id,merchant_id,amount,payment_method,timestamp,status,failure_reason,attempt_number,previous_successes,previous_failures,recovery_eligible
TXN003683,CUST0039,MERCHANT002,43430.22,CARD,2026-08-20 13:52:31.848634,SUCCESS,,1,4,2,False
TXN003684,CUST0487,MERCHANT008,44883.47,WALLET,2026-08-21 21:38:13.848634,SUCCESS,,1,16,0,False
TXN003685,CUST0291,MERCHANT005,20345.8,WALLET,2026-08-22 17:11:47.848634,SUCCESS,,1,0,5,False
TXN003686,CUST1856,MERCHANT008,43715.0,UPI,2026-08-22 23:14:01.848634,SUCCESS,,1,11,3,False
TXN003687,CUST0706,MERCHANT005,8670.55,WALLET,2026-08-18 04:48:47.848634,SUCCESS,,1,19,5,False
TXN003688,CUST1353,MERCHANT002,36711.32,CARD,2026-08-19 05:33:32.848634,SUCCESS,,1,18,5,False
TXN003689,CUST1938,MERCHANT003,35522.48,CARD,2026-08-23 23:36:58.848634,FAILED,Technical Error,1,13,4,True
TXN003690,CUST1030,MERCHANT009,4483.39,NETBANKING,2026-08-24 11:38:28.848634,SUCCESS,,1,18,1,False
TXN003691,CUST0229,MERCHANT005,28187.28,CARD,2026-08-21 15:43:50.848634,SUCCESS,,1,18,5,False
TXN003692,CUST1629,MERCHANT001,27913.08,WALLET,2026-08-18 14:44:31.848634,FAILED,Insufficient Funds,3,18,1,False
TXN003693,CUST1664,MERCHANT010,47057.94,UPI,2026-08-23 00:19:13.848634,SUCCESS,,1,5,2,False
TXN003694,CUST0343,MERCHANT004,3469.25,NETBANKING,2026-08-20 09:43:22.848634,FAILED,Timeout,2,14,3,True
TXN003695,CUST1270,MERCHANT002,48091.55,UPI,2026-08-22 03:04:06.848634,SUCCESS,,1,16,1,False
TXN003696,CUST1488,MERCHANT010,21737.01,UPI,2026-08-19 03:47:01.848634,SUCCESS,,1,20,2,False
TXN003697,CUST1448,MERCHANT004,36936.14,UPI,2026-08-22 03:08:12.848634,SUCCESS,,1,1,4,False
TXN003698,CUST0565,MERCHANT006,12390.06,NETBANKING,2026-08-20 16:51:56.848634,SUCCESS,,1,13,3,False
TXN003699,CUST1153,MERCHANT004,48412.38,CARD,2026-08-24 22:07:08.848634,SUCCESS,,1,20,5,False
TXN003700,CUST1393,MERCHANT006,2162.67,CARD,2026-08-24 14:55:47.848634,SUCCESS,,1,1,3,False
TXN003701,CUST1306,MERCHANT002,17838.3,CARD,2026-08-19 14:06:49.848634,SUCCESS,,1,13,2,False
TXN003702,CUST0636,MERCHANT006,5433.47,NETBANKING,2026-08-21 18:25:47.848634,SUCCESS,,1,8,0,False
TXN003703,CUST0244,MERCHANT003,39269.71,WALLET,2026-08-18 18:51:15.848634,SUCCESS,,1,18,2,False
TXN003704,CUST1867,MERCHANT009,21233.05,UPI,2026-08-20 06:52:12.848634,SUCCESS,,1,16,0,False
TXN003705,CUST1829,MERCHANT008,12955.37,NETBANKING,2026-08-20 16:26:31.848634,SUCCESS,,1,13,1,False
TXN003706,CUST1275,MERCHANT010,27588.24,UPI,2026-08-18 17:54:48.848634,SUCCESS,,1,2,0,False
TXN003707,CUST1041,MERCHANT009,18693.55,CARD,2026-08-24 02:36:42.848634,SUCCESS,,1,10,5,False
TXN003708,CUST1045,MERCHANT007,24483.4,WALLET,2026-08-24 12:49:08.848634,SUCCESS,,1,1,1,False
TXN003709,CUST1002,MERCHANT008,34149.69,UPI,2026-08-20 07:11:06.848634,SUCCESS,,1,18,4,False
TXN003710,CUST0620,MERCHANT005,49191.83,NETBANKING,2026-08-19 11:15:43.848634,SUCCESS,,1,17,1,False
TXN003711,CUST0821,MERCHANT003,35020.39,WALLET,2026-08-18 20:08:55.848634,SUCCESS,,1,17,1,False
TXN003712,CUST0700,MERCHANT009,42572.59,WALLET,2026-08-25 00:12:11.848634,SUCCESS,,1,8,5,False
TXN003713,CUST1610,MERCHANT005,15803.58,WALLET,2026-08-24 09:57:44.848634,SUCCESS,,1,18,2,False
TXN003714,CUST0262,MERCHANT007,34051.95,CARD,2026-08-24 14:01:33.848634,SUCCESS,,1,1,3,False
TXN003715,CUST1804,MERCHANT006,32241.56,UPI,2026-08-23 01:32:24.848634,SUCCESS,,1,11,5,False
TXN003716,CUST1452,MERCHANT008,21852.59,NETBANKING,2026-08-18 08:52:34.848634,SUCCESS,,1,14,4,False
TXN003717,CUST0782,MERCHANT007,4319.24,NETBANKING,2026-08-18 12:41:25.848634,SUCCESS,,1,13,1,False
TXN003718,CUST1036,MERCHANT001,30942.39,UPI,2026-08-21 19:18:16.848634,SUCCESS,,1,6,5,False
TXN003719,CUST1118,MERCHANT002,46447.14,NETBANKING,2026-08-22 14:39:35.848634,SUCCESS,,1,2,3,False
TXN003720,CUST0255,MERCHANT001,41584.03,UPI,2026-08-19 10:45:52.848634,FAILED,Technical Error,3,2,3,False
TXN003721,CUST0012,MERCHANT005,6216.72,UPI,2026-08-20 08:51:01.848634,FAILED,Technical Error,2,7,1,True
TXN003722,CUST1916,MERCHANT009,32351.65,CARD,2026-08-23 10:58:56.848634,SUCCESS,,1,6,5,False
TXN003723,CUST1393,MERCHANT002,38407.49,NETBANKING,2026-08-18 17:38:53.848634,SUCCESS,,1,14,1,False
TXN003724,CUST1948,MERCHANT004,37039.63,NETBANKING,2026-08-19 06:29:04.848634,SUCCESS,,1,12,2,False
TXN003725,CUST1260,MERCHANT005,16952.97,NETBANKING,2026-08-25 00:03:16.848634,SUCCESS,,1,14,4,False
TXN003726,CUST0796,MERCHANT009,17021.09,UPI,2026-08-20 01:40:37.848634,SUCCESS,,1,17,0,False
TXN003727,CUST1619,MERCHANT010,5857.24,UPI,2026-08-20 18:10:54.848634,SUCCESS,,1,15,0,False
TXN003728,CUST0975,MERCHANT009,44259.54,CARD,2026-08-19 23:25:04.848634,FAILED,Bank Declined,3,6,3,False
TXN003729,CUST1791,MERCHANT008,30295.17,WALLET,2026-08-20 02:01:47.848634,FAILED,Bank Declined,2,4,3,True
TXN003730,CUST1911,MERCHANT001,34090.05,WALLET,2026-08-20 22:43:40.848634,SUCCESS,,1,12,4,False
TXN003731,CUST0629,MERCHANT004,15480.85,NETBANKING,2026-08-20 03:27:57.848634,SUCCESS,,1,16,4,False
TXN003732,CUST1796,MERCHANT002,38459.51,UPI,2026-08-21 14:06:31.848634,SUCCESS,,1,17,3,False
TXN003733,CUST0366,MERCHANT003,35684.62,UPI,2026-08-19 17:11:09.848634,SUCCESS,,1,16,2,False
TXN003734,CUST1778,MERCHANT003,33520.31,CARD,2026-08-19 05:06:45.848634,SUCCESS,,1,0,2,False
TXN003735,CUST1490,MERCHANT003,39566.64,NETBANKING,2026-08-23 00:02:16.848634,SUCCESS,,1,5,4,False
TXN003736,CUST1138,MERCHANT004,40115.44,CARD,2026-08-21 07:07:29.848634,SUCCESS,,1,4,1,False
TXN003737,CUST0734,MERCHANT005,32491.92,CARD,2026-08-20 16:36:22.848634,SUCCESS,,1,3,5,False
TXN003738,CUST1667,MERCHANT006,11772.31,WALLET,2026-08-19 18:21:12.848634,SUCCESS,,1,7,2,False
TXN003739,CUST1352,MERCHANT004,33460.21,CARD,2026-08-22 23:08:59.848634,SUCCESS,,1,18,2,False
TXN003740,CUST1059,MERCHANT008,21329.46,NETBANKING,2026-08-24 00:09:55.848634,SUCCESS,,1,9,0,False
TXN003741,CUST0663,MERCHANT006,33592.94,CARD,2026-08-24 19:37:19.848634,SUCCESS,,1,3,4,False
TXN003742,CUST0667,MERCHANT001,10766.62,UPI,2026-08-21 19:13:24.848634,SUCCESS,,1,9,5,False
TXN003743,CUST0898,MERCHANT005,33974.31,UPI,2026-08-24 03:47:46.848634,SUCCESS,,1,0,3,False
TXN003744,CUST0934,MERCHANT008,12353.44,WALLET,2026-08-21 08:54:54.848634,SUCCESS,,1,3,0,False
TXN003745,CUST1879,MERCHANT010,18384.4,WALLET,2026-08-21 04:18:09.848634,SUCCESS,,1,4,5,False
TXN003746,CUST1456,MERCHANT001,32292.32,NETBANKING,2026-08-22 00:31:11.848634,SUCCESS,,1,2,4,False
TXN003747,CUST0890,MERCHANT005,35517.94,WALLET,2026-08-19 05:52:40.848634,SUCCESS,,1,17,5,False
TXN003748,CUST1735,MERCHANT009,5721.18,UPI,2026-08-24 04:02:07.848634,SUCCESS,,1,15,1,False
TXN003749,CUST0254,MERCHANT002,35453.59,CARD,2026-08-23 20:18:49.848634,SUCCESS,,1,17,0,False
TXN003750,CUST0175,MERCHANT010,12103.06,NETBANKING,2026-08-22 08:31:14.848634,SUCCESS,,1,5,3,False
TXN003751,CUST0322,MERCHANT007,25272.39,CARD,2026-08-21 19:39:21.848634,SUCCESS,,1,4,5,False
TXN003752,CUST0917,MERCHANT007,7823.68,CARD,2026-08-19 17:00:59.848634,SUCCESS,,1,10,0,False
TXN003753,CUST0343,MERCHANT002,24139.8,CARD,2026-08-21 05:28:15.848634,SUCCESS,,1,9,1,False
TXN003754,CUST0582,MERCHANT010,25158.78,NETBANKING,2026-08-20 12:40:13.848634,SUCCESS,,1,14,0,False
TXN003755,CUST1040,MERCHANT008,19904.54,WALLET,2026-08-18 20:05:50.848634,SUCCESS,,1,13,1,False
TXN003756,CUST0851,MERCHANT010,7937.99,WALLET,2026-08-21 01:19:46.848634,SUCCESS,,1,12,1,False
TXN003757,CUST1181,MERCHANT010,28298.23,CARD,2026-08-18 16:32:00.848634,SUCCESS,,1,15,3,False
TXN003758,CUST1926,MERCHANT010,3152.64,UPI,2026-08-23 17:45:11.848634,SUCCESS,,1,15,0,False
TXN003759,CUST0007,MERCHANT003,25308.47,WALLET,2026-08-24 18:08:33.848634,SUCCESS,,1,19,2,False
TXN003760,CUST0522,MERCHANT006,1303.24,WALLET,2026-08-19 09:51:53.848634,SUCCESS,,1,7,2,False
TXN003761,CUST1018,MERCHANT010,33382.74,NETBANKING,2026-08-23 18:31:59.848634,SUCCESS,,1,14,1,False
TXN003762,CUST0172,MERCHANT010,29884.04,NETBANKING,2026-08-24 11:42:02.848634,SUCCESS,,1,3,4,False
TXN003763,CUST0217,MERCHANT006,33830.33,CARD,2026-08-23 23:31:31.848634,SUCCESS,,1,13,2,False
TXN003764,CUST0248,MERCHANT001,37539.21,WALLET,2026-08-19 19:20:01.848634,SUCCESS,,1,12,5,False
TXN003765,CUST0461,MERCHANT010,1321.8,UPI,2026-08-22 08:35:30.848634,SUCCESS,,1,18,3,False
TXN003766,CUST1318,MERCHANT009,36372.91,NETBANKING,2026-08-20 13:36:51.848634,SUCCESS,,1,2,1,False
TXN003767,CUST0592,MERCHANT001,17927.06,UPI,2026-08-18 10:52:28.848634,SUCCESS,,1,17,1,False
TXN003768,CUST1892,MERCHANT005,14346.55,CARD,2026-08-22 03:35:25.848634,SUCCESS,,1,20,3,False
TXN003769,CUST1205,MERCHANT007,38120.51,WALLET,2026-08-19 16:56:47.848634,SUCCESS,,1,2,2,False
TXN003770,CUST1201,MERCHANT006,48866.04,UPI,2026-08-18 22:54:58.848634,SUCCESS,,1,8,0,False
TXN003771,CUST1203,MERCHANT005,47357.97,UPI,2026-08-19 15:28:58.848634,SUCCESS,,1,5,1,False
TXN003772,CUST0928,MERCHANT007,28222.42,NETBANKING,2026-08-22 21:17:35.848634,SUCCESS,,1,4,5,False
TXN003773,CUST1957,MERCHANT005,14264.61,NETBANKING,2026-08-19 19:43:04.848634,SUCCESS,,1,10,1,False
TXN003774,CUST0004,MERCHANT009,6932.32,CARD,2026-08-19 00:39:54.848634,SUCCESS,,1,6,0,False
TXN003775,CUST0564,MERCHANT009,10296.12,NETBANKING,2026-08-23 14:01:40.848634,SUCCESS,,1,4,2,False
TXN003776,CUST1449,MERCHANT003,26241.6,WALLET,2026-08-21 00:38:16.848634,FAILED,Technical Error,1,5,5,True
TXN003777,CUST1254,MERCHANT008,2134.02,NETBANKING,2026-08-18 19:00:42.848634,SUCCESS,,1,5,5,False
TXN003778,CUST0317,MERCHANT001,31569.71,UPI,2026-08-22 17:01:09.848634,SUCCESS,,1,0,5,False
TXN003779,CUST0122,MERCHANT002,7802.35,UPI,2026-08-20 05:07:38.848634,SUCCESS,,1,19,5,False
TXN003780,CUST0876,MERCHANT007,31854.09,NETBANKING,2026-08-18 03:11:47.848634,SUCCESS,,1,0,5,False
TXN003781,CUST1250,MERCHANT007,1488.3,NETBANKING,2026-08-21 03:14:22.848634,SUCCESS,,1,9,1,False
TXN003782,CUST0310,MERCHANT003,48974.81,NETBANKING,2026-08-22 18:49:11.848634,SUCCESS,,1,20,3,False
TXN003783,CUST0004,MERCHANT006,871.99,UPI,2026-08-21 05:44:05.848634,SUCCESS,,1,1,0,False
TXN003784,CUST1880,MERCHANT004,49112.25,CARD,2026-08-21 19:18:23.848634,SUCCESS,,1,5,5,False
TXN003785,CUST0504,MERCHANT007,21200.43,WALLET,2026-08-18 09:57:05.848634,SUCCESS,,1,18,5,False
TXN003786,CUST0387,MERCHANT001,17332.9,CARD,2026-08-19 22:32:58.848634,SUCCESS,,1,1,3,False
TXN003787,CUST1348,MERCHANT004,2801.43,NETBANKING,2026-08-18 16:05:49.848634,SUCCESS,,1,2,1,False
TXN003788,CUST0517,MERCHANT005,22018.7,CARD,2026-08-19 16:38:55.848634,SUCCESS,,1,7,4,False
TXN003789,CUST0462,MERCHANT003,45784.72,NETBANKING,2026-08-18 14:17:08.848634,SUCCESS,,1,7,2,False
TXN003790,CUST1964,MERCHANT001,15828.38,WALLET,2026-08-18 03:17:54.848634,SUCCESS,,1,16,5,False
TXN003791,CUST0638,MERCHANT008,6987.48,WALLET,2026-08-19 04:58:34.848634,SUCCESS,,1,0,3,False
TXN003792,CUST0934,MERCHANT009,43528.65,NETBANKING,2026-08-18 13:24:20.848634,SUCCESS,,1,12,3,False
TXN003793,CUST1652,MERCHANT002,4934.98,CARD,2026-08-19 19:38:12.848634,SUCCESS,,1,6,4,False
TXN003794,CUST0710,MERCHANT009,48368.12,CARD,2026-08-20 07:06:32.848634,SUCCESS,,1,20,0,False
TXN003795,CUST1862,MERCHANT002,21038.63,WALLET,2026-08-18 18:48:15.848634,SUCCESS,,1,17,2,False
TXN003796,CUST0636,MERCHANT003,33779.63,UPI,2026-08-19 00:53:35.848634,SUCCESS,,1,19,2,False
TXN003797,CUST1253,MERCHANT008,30719.98,CARD,2026-08-20 06:45:06.848634,SUCCESS,,1,0,2,False
TXN003798,CUST0517,MERCHANT007,19293.7,WALLET,2026-08-19 15:48:13.848634,SUCCESS,,1,19,2,False
TXN003799,CUST0606,MERCHANT007,16915.55,NETBANKING,2026-08-21 03:19:53.848634,SUCCESS,,1,16,2,False
TXN003800,CUST1124,MERCHANT004,29522.79,NETBANKING,2026-08-18 17:36:13.848634,SUCCESS,,1,18,2,False
TXN003801,CUST0636,MERCHANT006,33070.86,UPI,2026-08-24 22:44:38.848634,SUCCESS,,1,2,3,False
TXN003802,CUST1136,MERCHANT002,12594.08,NETBANKING,2026-08-21 04:38:13.848634,SUCCESS,,1,18,5,False
TXN003803,CUST0594,MERCHANT006,36110.69,NETBANKING,2026-08-24 10:30:20.848634,SUCCESS,,1,10,2,False
TXN003804,CUST1161,MERCHANT006,40331.21,CARD,2026-08-23 04:40:34.848634,SUCCESS,,1,20,4,False
TXN003805,CUST1229,MERCHANT005,45033.98,CARD,2026-08-19 23:36:03.848634,SUCCESS,,1,14,4,False
TXN003806,CUST1054,MERCHANT006,17310.18,NETBANKING,2026-08-24 06:44:09.848634,SUCCESS,,1,0,2,False
TXN003807,CUST0851,MERCHANT004,34345.38,NETBANKING,2026-08-20 22:45:25.848634,SUCCESS,,1,12,4,False
TXN003808,CUST0249,MERCHANT001,32560.68,CARD,2026-08-22 16:23:08.848634,SUCCESS,,1,12,1,False
TXN003809,CUST1479,MERCHANT004,9167.79,NETBANKING,2026-08-23 04:30:50.848634,SUCCESS,,1,14,2,False
TXN003810,CUST0860,MERCHANT008,20836.49,NETBANKING,2026-08-22 00:30:49.848634,SUCCESS,,1,16,5,False
TXN003811,CUST1749,MERCHANT003,25322.15,CARD,2026-08-23 21:05:54.848634,SUCCESS,,1,4,1,False
TXN003812,CUST0881,MERCHANT006,36737.55,UPI,2026-08-24 17:23:22.848634,SUCCESS,,1,2,4,False
TXN003813,CUST1291,MERCHANT006,4346.57,CARD,2026-08-23 16:20:48.848634,SUCCESS,,1,3,3,False
TXN003814,CUST0075,MERCHANT005,36815.5,UPI,2026-08-22 10:34:56.848634,SUCCESS,,1,5,5,False
TXN003815,CUST0503,MERCHANT006,40414.48,UPI,2026-08-24 12:31:12.848634,SUCCESS,,1,5,2,False
TXN003816,CUST1099,MERCHANT001,1238.4,CARD,2026-08-19 18:25:47.848634,SUCCESS,,1,4,2,False
TXN003817,CUST1023,MERCHANT007,37655.11,CARD,2026-08-21 20:55:52.848634,SUCCESS,,1,9,2,False
TXN003818,CUST1000,MERCHANT001,18494.95,CARD,2026-08-23 20:22:45.848634,SUCCESS,,1,11,5,False
TXN003819,CUST1471,MERCHANT002,48476.63,NETBANKING,2026-08-18 15:12:26.848634,SUCCESS,,1,17,5,False
TXN003820,CUST1134,MERCHANT008,31612.21,UPI,2026-08-20 23:41:13.848634,SUCCESS,,1,3,5,False
TXN003821,CUST1057,MERCHANT001,17154.69,NETBANKING,2026-08-24 05:39:40.848634,SUCCESS,,1,5,4,False
TXN003822,CUST0904,MERCHANT005,48243.92,NETBANKING,2026-08-23 08:01:03.848634,FAILED,Bank Declined,2,19,0,True
TXN003823,CUST1829,MERCHANT010,12595.18,WALLET,2026-08-19 15:45:06.848634,FAILED,Network Error,2,14,5,True
TXN003824,CUST0444,MERCHANT001,9714.77,WALLET,2026-08-20 18:32:21.848634,FAILED,Network Error,2,13,4,True
TXN003825,CUST0286,MERCHANT010,1795.36,UPI,2026-08-24 07:05:24.848634,SUCCESS,,1,14,0,False
TXN003826,CUST0400,MERCHANT008,2348.88,CARD,2026-08-25 01:53:52.848634,SUCCESS,,1,7,1,False
TXN003827,CUST1543,MERCHANT010,1453.12,WALLET,2026-08-24 05:38:34.848634,SUCCESS,,1,9,4,False
TXN003828,CUST1521,MERCHANT008,21292.68,CARD,2026-08-19 17:20:12.848634,SUCCESS,,1,1,1,False
TXN003829,CUST1831,MERCHANT007,23821.62,UPI,2026-08-21 03:07:12.848634,SUCCESS,,1,7,0,False
TXN003830,CUST1267,MERCHANT009,3162.53,UPI,2026-08-21 05:13:06.848634,SUCCESS,,1,11,5,False
TXN003831,CUST0502,MERCHANT005,21542.59,CARD,2026-08-24 02:04:49.848634,SUCCESS,,1,2,0,False
TXN003832,CUST1856,MERCHANT007,10831.29,CARD,2026-08-19 08:46:50.848634,SUCCESS,,1,19,2,False
TXN003833,CUST1562,MERCHANT008,18710.43,CARD,2026-08-21 15:06:37.848634,SUCCESS,,1,9,4,False
TXN003834,CUST1650,MERCHANT005,12090.72,NETBANKING,2026-08-24 22:34:10.848634,SUCCESS,,1,13,0,False
TXN003835,CUST0833,MERCHANT006,19228.41,CARD,2026-08-22 17:56:38.848634,SUCCESS,,1,11,5,False
TXN003836,CUST1613,MERCHANT008,1756.43,WALLET,2026-08-18 10:17:49.848634,SUCCESS,,1,7,4,False
TXN003837,CUST1080,MERCHANT009,13330.29,UPI,2026-08-20 03:28:50.848634,SUCCESS,,1,18,5,False
TXN003838,CUST0290,MERCHANT008,8908.22,NETBANKING,2026-08-20 14:20:20.848634,SUCCESS,,1,3,3,False
TXN003839,CUST0908,MERCHANT004,45075.86,UPI,2026-08-19 11:31:07.848634,SUCCESS,,1,9,3,False
TXN003840,CUST0644,MERCHANT006,38694.99,CARD,2026-08-19 02:31:55.848634,FAILED,Insufficient Funds,1,13,1,True
TXN003841,CUST1425,MERCHANT006,40100.83,NETBANKING,2026-08-21 14:57:31.848634,SUCCESS,,1,12,5,False
TXN003842,CUST0171,MERCHANT010,13736.46,WALLET,2026-08-19 18:25:51.848634,SUCCESS,,1,19,5,False
TXN003843,CUST1342,MERCHANT004,20179.25,CARD,2026-08-20 14:03:50.848634,SUCCESS,,1,10,2,False
TXN003844,CUST1068,MERCHANT010,23368.39,CARD,2026-08-23 04:59:46.848634,SUCCESS,,1,0,3,False
TXN003845,CUST1791,MERCHANT009,29065.32,WALLET,2026-08-24 00:52:36.848634,SUCCESS,,1,2,5,False
TXN003846,CUST0396,MERCHANT004,16505.61,NETBANKING,2026-08-19 03:49:35.848634,SUCCESS,,1,10,2,False
TXN003847,CUST1325,MERCHANT006,12601.38,WALLET,2026-08-23 10:55:20.848634,SUCCESS,,1,19,4,False
TXN003848,CUST1891,MERCHANT008,15122.65,WALLET,2026-08-23 05:21:45.848634,SUCCESS,,1,3,3,False
TXN003849,CUST1637,MERCHANT006,37790.53,WALLET,2026-08-21 05:34:42.848634,SUCCESS,,1,12,3,False
TXN003850,CUST1002,MERCHANT009,49440.37,CARD,2026-08-22 22:13:59.848634,SUCCESS,,1,11,4,False
TXN003851,CUST0855,MERCHANT006,30864.53,WALLET,2026-08-21 09:20:24.848634,SUCCESS,,1,0,5,False
TXN003852,CUST1260,MERCHANT008,13849.37,NETBANKING,2026-08-24 15:57:07.848634,SUCCESS,,1,7,3,False
TXN003853,CUST1648,MERCHANT003,39719.35,UPI,2026-08-23 15:00:48.848634,SUCCESS,,1,13,2,False
TXN003854,CUST0225,MERCHANT008,47480.78,CARD,2026-08-19 23:54:48.848634,SUCCESS,,1,4,0,False
TXN003855,CUST1898,MERCHANT004,49997.02,UPI,2026-08-23 15:02:20.848634,SUCCESS,,1,7,0,False
TXN003856,CUST0202,MERCHANT005,9924.47,WALLET,2026-08-19 13:17:12.848634,SUCCESS,,1,11,1,False
TXN003857,CUST1354,MERCHANT005,33543.2,UPI,2026-08-19 22:46:06.848634,FAILED,Bank Declined,3,10,4,False
TXN003858,CUST1886,MERCHANT001,45352.14,UPI,2026-08-20 03:12:05.848634,SUCCESS,,1,6,4,False
TXN003859,CUST0939,MERCHANT002,27954.44,UPI,2026-08-20 09:20:54.848634,SUCCESS,,1,18,0,False
TXN003860,CUST1486,MERCHANT006,27053.89,WALLET,2026-08-24 09:24:45.848634,SUCCESS,,1,19,0,False
TXN003861,CUST1859,MERCHANT001,33529.71,NETBANKING,2026-08-22 23:52:28.848634,SUCCESS,,1,20,4,False
TXN003862,CUST0570,MERCHANT005,35180.47,CARD,2026-08-22 20:33:19.848634,SUCCESS,,1,8,5,False
TXN003863,CUST1066,MERCHANT002,27086.54,WALLET,2026-08-20 13:24:36.848634,SUCCESS,,1,3,0,False
TXN003864,CUST0906,MERCHANT009,31853.66,WALLET,2026-08-18 08:50:34.848634,SUCCESS,,1,19,4,False
TXN003865,CUST0946,MERCHANT004,34866.64,CARD,2026-08-22 08:50:00.848634,SUCCESS,,1,3,3,False
TXN003866,CUST0199,MERCHANT008,2507.47,UPI,2026-08-24 12:55:14.848634,SUCCESS,,1,0,0,False
TXN003867,CUST0787,MERCHANT001,43993.35,CARD,2026-08-19 21:19:26.848634,SUCCESS,,1,4,4,False
TXN003868,CUST1184,MERCHANT009,29029.4,CARD,2026-08-22 22:49:34.848634,SUCCESS,,1,3,0,False
TXN003869,CUST0606,MERCHANT005,36954.0,NETBANKING,2026-08-24 06:20:54.848634,SUCCESS,,1,3,3,False
TXN003870,CUST1033,MERCHANT007,19967.23,UPI,2026-08-18 13:24:25.848634,SUCCESS,,1,9,4,False
TXN003871,CUST1397,MERCHANT001,32934.32,WALLET,2026-08-18 20:40:25.848634,SUCCESS,,1,14,2,False
TXN003872,CUST0255,MERCHANT001,49959.19,WALLET,2026-08-18 11:10:51.848634,SUCCESS,,1,2,4,False
TXN003873,CUST1209,MERCHANT007,7271.88,UPI,2026-08-19 13:09:30.848634,SUCCESS,,1,18,4,False
TXN003874,CUST1201,MERCHANT010,16050.29,NETBANKING,2026-08-18 10:56:25.848634,SUCCESS,,1,2,0,False
TXN003875,CUST0929,MERCHANT001,13511.16,CARD,2026-08-18 05:46:45.848634,SUCCESS,,1,18,2,False
TXN003876,CUST1250,MERCHANT005,11790.72,NETBANKING,2026-08-23 13:27:05.848634,FAILED,Technical Error,1,18,5,True
TXN003877,CUST1038,MERCHANT008,19212.42,UPI,2026-08-19 00:57:29.848634,SUCCESS,,1,5,5,False
TXN003878,CUST0621,MERCHANT005,17562.27,UPI,2026-08-20 02:23:07.848634,SUCCESS,,1,18,4,False
TXN003879,CUST0999,MERCHANT001,24512.15,WALLET,2026-08-19 08:12:07.848634,SUCCESS,,1,7,5,False
TXN003880,CUST0311,MERCHANT003,49255.63,CARD,2026-08-21 08:29:35.848634,SUCCESS,,1,19,5,False
TXN003881,CUST1641,MERCHANT008,19235.54,CARD,2026-08-22 04:43:01.848634,SUCCESS,,1,5,4,False
TXN003882,CUST0701,MERCHANT007,1169.42,NETBANKING,2026-08-23 13:21:44.848634,SUCCESS,,1,17,3,False
TXN003883,CUST1839,MERCHANT008,49575.09,WALLET,2026-08-21 08:52:27.848634,SUCCESS,,1,11,3,False
TXN003884,CUST0901,MERCHANT002,36424.04,CARD,2026-08-22 18:57:58.848634,SUCCESS,,1,17,4,False
TXN003885,CUST0663,MERCHANT002,35411.24,NETBANKING,2026-08-19 12:13:16.848634,SUCCESS,,1,0,5,False
TXN003886,CUST1857,MERCHANT008,43593.69,NETBANKING,2026-08-24 07:51:50.848634,SUCCESS,,1,18,3,False
TXN003887,CUST0778,MERCHANT003,1174.02,NETBANKING,2026-08-23 02:17:18.848634,SUCCESS,,1,15,4,False
TXN003888,CUST0391,MERCHANT002,37292.49,NETBANKING,2026-08-19 15:37:08.848634,SUCCESS,,1,2,5,False
TXN003889,CUST1013,MERCHANT004,4740.58,NETBANKING,2026-08-21 19:32:19.848634,SUCCESS,,1,11,2,False
TXN003890,CUST0394,MERCHANT007,46664.71,NETBANKING,2026-08-19 15:03:09.848634,SUCCESS,,1,14,1,False
TXN003891,CUST1542,MERCHANT004,43453.68,WALLET,2026-08-20 11:22:38.848634,SUCCESS,,1,0,2,False
TXN003892,CUST0906,MERCHANT001,38473.69,CARD,2026-08-20 09:48:38.848634,SUCCESS,,1,19,4,False
TXN003893,CUST1618,MERCHANT006,34566.3,UPI,2026-08-24 14:00:07.848634,SUCCESS,,1,20,1,False
TXN003894,CUST0214,MERCHANT001,49827.88,CARD,2026-08-23 07:35:42.848634,SUCCESS,,1,13,4,False
TXN003895,CUST1154,MERCHANT001,23511.18,UPI,2026-08-25 02:12:01.848634,SUCCESS,,1,19,3,False
TXN003896,CUST0102,MERCHANT003,47819.16,CARD,2026-08-21 17:14:42.848634,SUCCESS,,1,14,4,False
TXN003897,CUST0979,MERCHANT005,22830.76,NETBANKING,2026-08-18 22:43:41.848634,SUCCESS,,1,4,3,False
TXN003898,CUST1139,MERCHANT007,23764.01,NETBANKING,2026-08-19 20:10:59.848634,SUCCESS,,1,3,4,False
TXN003899,CUST0831,MERCHANT009,43993.39,WALLET,2026-08-24 19:01:21.848634,SUCCESS,,1,20,4,False
TXN003900,CUST1987,MERCHANT001,5535.25,NETBANKING,2026-08-23 15:33:28.848634,SUCCESS,,1,3,0,False
TXN003901,CUST1401,MERCHANT001,30369.58,UPI,2026-08-22 12:36:34.848634,SUCCESS,,1,13,4,False
TXN003902,CUST0120,MERCHANT006,17625.72,UPI,2026-08-22 07:52:17.848634,SUCCESS,,1,18,0,False
TXN003903,CUST0757,MERCHANT002,42953.64,WALLET,2026-08-21 08:23:30.848634,SUCCESS,,1,20,3,False
TXN003904,CUST1463,MERCHANT005,20020.0,NETBANKING,2026-08-20 18:36:05.848634,SUCCESS,,1,12,5,False
TXN003905,CUST1120,MERCHANT010,25238.52,WALLET,2026-08-24 06:27:07.848634,SUCCESS,,1,16,5,False
