transaction_id,customer_id,merchant_id,amount,payment_method,timestamp,status,failure_reason,attempt_number,previous_successes,previous_failures,recovery_eligible,is_high_value,is_first_attempt,customer_success_ratio,recovery_probability,amount_score,failure_reason_score,retry_score,customer_history_score,recovery_score,recovery_priority,ai_decision,expected_revenue
TXN008435,CUST0490,MERCHANT009,43134.82,WALLET,2026-08-23 15:43:13.848634,FAILED,Technical Error,3,20,1,False,1,0,0.9523809523809523,0.2577800625300625,40,20,0,15,75,HIGH,STOP_AUTOMATIC_RETRY,11119.296596822991
TXN004695,CUST0835,MERCHANT008,17912.22,CARD,2026-08-24 18:32:44.848634,FAILED,Timeout,3,14,4,False,1,0,0.7777777777777778,0.6165485588424545,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,11043.75342666899
TXN004937,CUST0823,MERCHANT003,19176.82,WALLET,2026-08-18 15:46:41.848634,FAILED,Technical Error,3,1,4,False,1,0,0.2,0.5750940696101983,20,20,0,0,40,MEDIUM,STOP_AUTOMATIC_RETRY,11028.475455982241
TXN001336,CUST0722,MERCHANT003,24101.66,NETBANKING,2026-08-23 10:44:25.848634,FAILED,Insufficient Funds,1,19,3,True,1,1,0.8636363636363636,0.45747618001965823,20,5,20,10,55,MEDIUM,DO_NOT_RETRY,11025.935348932597
TXN007545,CUST0960,MERCHANT009,21403.33,UPI,2026-08-20 18:48:35.848634,FAILED,Technical Error,2,7,4,True,1,0,0.6363636363636364,0.5127202532841031,20,20,10,10,60,HIGH,RETRY_WITH_DELAY,10973.920778723243
TXN003987,CUST0562,MERCHANT005,18833.47,NETBANKING,2026-08-22 19:02:43.848634,FAILED,Timeout,3,7,5,False,1,0,0.5833333333333334,0.5760396680965857,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,10848.825807907004
TXN003230,CUST0038,MERCHANT003,49102.32,NETBANKING,2026-08-21 03:55:22.848634,FAILED,Timeout,3,4,4,False,1,0,0.5,0.21925055130055143,40,25,0,5,70,HIGH,STOP_AUTOMATIC_RETRY,10765.710730136092
TXN001740,CUST0547,MERCHANT002,23704.32,WALLET,2026-08-21 06:09:17.848634,FAILED,Timeout,1,1,0,True,1,1,1.0,0.453185545935546,20,25,20,0,65,HIGH,MANUAL_REVIEW,10742.455200230881
TXN003340,CUST1940,MERCHANT009,32430.35,WALLET,2026-08-21 15:36:39.848634,FAILED,Timeout,3,9,3,False,1,0,0.75,0.3291253888374401,30,25,0,10,65,HIGH,STOP_AUTOMATIC_RETRY,10673.651553884274
TXN004578,CUST0957,MERCHANT009,17461.79,UPI,2026-08-22 14:21:12.848634,FAILED,Bank Declined,2,1,3,True,1,0,0.25,0.6107144671864783,20,10,10,0,40,MEDIUM,RETRY_WITH_DELAY,10664.167775972175
TXN005767,CUST1688,MERCHANT002,28458.3,NETBANKING,2026-08-20 10:44:04.848634,FAILED,Network Error,2,1,1,True,1,0,0.5,0.3734729558076332,30,25,10,0,65,HIGH,MANUAL_REVIEW,10628.405418260367
TXN008648,CUST1882,MERCHANT005,27874.1,NETBANKING,2026-08-23 05:06:13.848634,FAILED,Technical Error,2,19,0,True,1,0,1.0,0.3811076659443565,30,20,10,15,75,HIGH,MANUAL_REVIEW,10623.033191299588
TXN004491,CUST1730,MERCHANT003,17483.9,CARD,2026-08-22 09:11:32.848634,FAILED,Timeout,2,5,0,True,1,0,1.0,0.6064295374512768,20,25,10,10,65,HIGH,RETRY_WITH_DELAY,10602.75338984438
TXN009433,CUST1677,MERCHANT002,14729.93,UPI,2026-08-24 16:28:10.848634,FAILED,Network Error,1,1,0,True,1,1,1.0,0.7125316257816259,20,25,20,0,65,HIGH,RETRY_WITH_DELAY,10495.540970549544
TXN000277,CUST0197,MERCHANT008,18075.95,CARD,2026-08-19 07:08:51.848634,FAILED,Timeout,3,13,4,False,1,0,0.7647058823529411,0.5734673114901746,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,10365.966449130821
TXN004043,CUST1710,MERCHANT010,21276.02,WALLET,2026-08-22 02:09:17.848634,FAILED,Bank Declined,3,2,5,False,1,0,0.2857142857142857,0.48661654164646395,20,10,0,5,35,LOW,STOP_AUTOMATIC_RETRY,10353.263272401
TXN001570,CUST0406,MERCHANT001,25597.44,WALLET,2026-08-20 21:38:24.848634,FAILED,Timeout,1,18,5,True,1,1,0.782608695652174,0.39556312503921226,30,25,20,10,85,VERY HIGH,MANUAL_REVIEW,10125.403359403734
TXN001527,CUST1381,MERCHANT002,21488.64,UPI,2026-08-18 08:38:30.848634,FAILED,Insufficient Funds,2,20,2,True,1,0,0.9090909090909091,0.4693623490706824,20,5,10,15,50,MEDIUM,DO_NOT_RETRY,10085.958548734228
TXN004836,CUST1828,MERCHANT010,18520.28,UPI,2026-08-18 22:22:03.848634,FAILED,Technical Error,2,1,1,True,1,0,0.5,0.5433202286614849,20,20,10,0,50,MEDIUM,RETRY_WITH_DELAY,10062.442764474725
TXN006686,CUST0167,MERCHANT008,23246.35,NETBANKING,2026-08-24 09:52:37.848634,FAILED,Timeout,2,6,3,True,1,0,0.6666666666666666,0.4313512507057756,20,25,10,10,65,HIGH,MANUAL_REVIEW,10027.342146844207
TXN000881,CUST1750,MERCHANT007,44429.74,NETBANKING,2026-08-24 19:21:30.848634,FAILED,Timeout,3,4,4,False,1,0,0.5,0.22507664840606026,40,25,0,5,70,HIGH,STOP_AUTOMATIC_RETRY,10000.096968752672
TXN000705,CUST0558,MERCHANT010,32025.1,CARD,2026-08-21 09:05:32.848634,FAILED,Bank Declined,3,4,0,False,1,0,1.0,0.31197006817658995,30,10,0,5,45,MEDIUM,STOP_AUTOMATIC_RETRY,9990.87263036211
TXN002954,CUST0910,MERCHANT007,37505.29,WALLET,2026-08-21 01:19:14.848634,FAILED,Bank Declined,3,2,0,False,1,0,1.0,0.2662758141640495,30,10,0,5,45,MEDIUM,STOP_AUTOMATIC_RETRY,9986.751630208784
TXN002046,CUST0612,MERCHANT008,30900.86,UPI,2026-08-23 16:48:41.848634,FAILED,Bank Declined,3,10,1,False,1,0,0.9090909090909091,0.32093742023656885,30,10,0,15,55,MEDIUM,STOP_AUTOMATIC_RETRY,9917.24229149138
TXN003488,CUST1630,MERCHANT006,39739.56,CARD,2026-08-24 08:31:46.848634,FAILED,Technical Error,2,2,4,True,1,0,0.3333333333333333,0.24866316717929626,30,20,10,5,65,HIGH,MANUAL_REVIEW,9881.764851911674
TXN003973,CUST1108,MERCHANT006,13888.74,UPI,2026-08-22 02:04:53.848634,FAILED,Technical Error,1,7,3,True,1,1,0.7,0.7015705649215469,20,20,20,10,70,HIGH,RETRY_WITH_DELAY,9743.931167848485
TXN000336,CUST1091,MERCHANT008,14080.9,UPI,2026-08-24 12:16:30.848634,FAILED,Timeout,1,12,5,True,1,1,0.7058823529411765,0.6912682666075889,20,25,20,10,75,HIGH,RETRY_WITH_DELAY,9733.679335274797
TXN008181,CUST1835,MERCHANT010,27066.7,NETBANKING,2026-08-21 08:24:16.848634,FAILED,Timeout,1,3,5,True,1,1,0.375,0.358244488411042,30,25,20,5,80,VERY HIGH,MANUAL_REVIEW,9696.496094475151
TXN004525,CUST1682,MERCHANT010,22138.44,NETBANKING,2026-08-20 02:53:00.848634,FAILED,Timeout,3,13,1,False,1,0,0.9285714285714286,0.4361937008261624,20,25,0,15,60,HIGH,STOP_AUTOMATIC_RETRY,9656.648074117946
TXN002939,CUST0462,MERCHANT006,14597.3,NETBANKING,2026-08-22 22:53:32.848634,FAILED,Technical Error,2,6,4,True,1,0,0.6,0.6611620081357414,20,20,10,10,60,HIGH,RETRY_WITH_DELAY,9651.180181359858
TXN006603,CUST1622,MERCHANT009,32741.7,UPI,2026-08-23 14:43:26.848634,FAILED,Technical Error,1,2,3,True,1,1,0.4,0.2926926007087298,30,20,20,5,75,HIGH,MANUAL_REVIEW,9583.253324625019
TXN003720,CUST0255,MERCHANT001,41584.03,UPI,2026-08-19 10:45:52.848634,FAILED,Technical Error,3,2,3,False,1,0,0.4,0.2299306496967788,40,20,0,5,65,HIGH,STOP_AUTOMATIC_RETRY,9561.44303491034
TXN004933,CUST0542,MERCHANT002,20922.93,NETBANKING,2026-08-21 09:42:54.848634,FAILED,Bank Declined,2,4,1,True,1,0,0.8,0.4562015204895179,20,10,10,5,45,MEDIUM,MANUAL_REVIEW,9545.072479095748
TXN000943,CUST1258,MERCHANT010,15963.91,WALLET,2026-08-23 19:30:16.848634,FAILED,Timeout,1,13,0,True,1,1,1.0,0.5969049634969759,20,25,20,15,80,VERY HIGH,RETRY_WITH_DELAY,9528.937115819008
TXN001535,CUST0414,MERCHANT006,12254.79,UPI,2026-08-22 17:32:46.848634,FAILED,Technical Error,2,8,1,True,1,0,0.8888888888888888,0.7748863375629792,20,20,10,10,60,HIGH,FALLBACK_PROCESSOR,9496.069340703423
TXN001021,CUST1242,MERCHANT003,14754.16,NETBANKING,2026-08-24 02:24:56.848634,FAILED,Network Error,3,7,2,False,1,0,0.7777777777777778,0.6371125854821507,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,9400.061024217328
TXN005968,CUST0448,MERCHANT002,17012.83,CARD,2026-08-18 11:58:35.848634,FAILED,Insufficient Funds,1,8,2,True,1,1,0.8,0.5519984527372042,20,5,20,10,55,MEDIUM,DO_NOT_RETRY,9391.05583668109
TXN007016,CUST0251,MERCHANT004,13605.05,WALLET,2026-08-20 07:24:31.848634,FAILED,Network Error,3,8,2,False,1,0,0.8,0.6895472458109286,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,9381.324756619973
TXN006852,CUST0377,MERCHANT002,42264.85,UPI,2026-08-23 23:14:56.848634,FAILED,Bank Declined,3,2,0,False,1,0,1.0,0.22134367130690663,40,10,0,5,55,MEDIUM,STOP_AUTOMATIC_RETRY,9355.057066235713
TXN009956,CUST0068,MERCHANT001,39906.54,UPI,2026-08-18 07:16:20.848634,FAILED,Insufficient Funds,1,4,5,True,1,1,0.4444444444444444,0.23315115440115444,30,5,20,5,60,HIGH,DO_NOT_RETRY,9304.255869155846
TXN004446,CUST0010,MERCHANT010,31824.98,CARD,2026-08-19 19:48:44.848634,FAILED,Insufficient Funds,3,4,1,False,1,0,0.8,0.29147906992600087,30,5,0,5,40,MEDIUM,DO_NOT_RETRY,9276.315570813578
TXN009827,CUST1035,MERCHANT005,14001.5,NETBANKING,2026-08-22 19:43:36.848634,FAILED,Technical Error,1,18,4,True,1,1,0.8181818181818182,0.6622593533956221,20,20,20,10,70,HIGH,RETRY_WITH_DELAY,9272.624336568804
TXN006145,CUST1587,MERCHANT007,34224.66,WALLET,2026-08-18 07:43:35.848634,FAILED,Bank Declined,2,12,4,True,1,0,0.75,0.2689942095499723,30,10,10,10,60,HIGH,MANUAL_REVIEW,9206.235363816555
TXN000072,CUST1399,MERCHANT005,23427.31,UPI,2026-08-23 07:08:01.848634,FAILED,Technical Error,3,6,2,False,1,0,0.75,0.38861247857982206,20,20,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,9104.145005557852
TXN003168,CUST0302,MERCHANT001,16211.65,CARD,2026-08-21 17:21:14.848634,FAILED,Timeout,2,7,3,True,1,0,0.7,0.5606255632986178,20,25,10,10,65,HIGH,RETRY_WITH_DELAY,9088.665413250037
TXN001563,CUST0566,MERCHANT001,12989.36,CARD,2026-08-21 08:29:18.848634,FAILED,Technical Error,2,12,2,True,1,0,0.8571428571428571,0.6940110296401449,20,20,10,15,65,HIGH,RETRY_WITH_DELAY,9014.759107966513
TXN000573,CUST0695,MERCHANT006,14432.76,WALLET,2026-08-19 07:34:34.848634,FAILED,Timeout,3,14,3,False,1,0,0.8235294117647058,0.6201607957285002,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,8950.631926158469
TXN001186,CUST1130,MERCHANT009,15262.64,CARD,2026-08-22 02:46:16.848634,FAILED,Technical Error,1,4,2,True,1,1,0.6666666666666666,0.5818149591665434,20,20,20,5,65,HIGH,RETRY_WITH_DELAY,8880.03226837365
TXN004860,CUST1019,MERCHANT010,17188.0,UPI,2026-08-20 05:05:14.848634,FAILED,Timeout,3,13,3,False,1,0,0.8125,0.5103892997207813,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,8772.571283600788
TXN000498,CUST0914,MERCHANT002,31790.93,WALLET,2026-08-18 05:36:14.848634,FAILED,Insufficient Funds,1,7,5,True,1,1,0.5833333333333334,0.27250163970016916,30,5,20,10,65,HIGH,DO_NOT_RETRY,8663.0805525933
TXN000669,CUST1261,MERCHANT003,38835.78,UPI,2026-08-22 10:53:31.848634,FAILED,Insufficient Funds,3,17,0,False,1,0,1.0,0.22195280890133834,30,5,0,15,50,MEDIUM,DO_NOT_RETRY,8619.710456874418
TXN004448,CUST1076,MERCHANT010,19631.11,WALLET,2026-08-23 21:14:05.848634,FAILED,Timeout,1,2,4,True,1,1,0.3333333333333333,0.438219308990701,20,25,20,5,70,HIGH,MANUAL_REVIEW,8602.73145892044
TXN004440,CUST1388,MERCHANT002,13380.73,CARD,2026-08-22 16:12:36.848634,FAILED,Technical Error,2,11,5,True,1,0,0.6875,0.6387593666057808,20,20,10,10,60,HIGH,RETRY_WITH_DELAY,8547.06661952297
TXN001487,CUST1275,MERCHANT007,38582.36,UPI,2026-08-21 02:48:51.848634,FAILED,Insufficient Funds,2,5,5,True,1,0,0.5,0.22134299224740397,30,5,10,10,55,MEDIUM,DO_NOT_RETRY,8539.93501036655
TXN005950,CUST0162,MERCHANT010,21538.66,CARD,2026-08-22 09:38:05.848634,FAILED,Bank Declined,2,6,3,True,1,0,0.6666666666666666,0.3952087099053103,20,10,10,10,50,MEDIUM,MANUAL_REVIEW,8512.26603168911
TXN000095,CUST0568,MERCHANT004,10244.78,UPI,2026-08-19 11:38:19.848634,FAILED,Network Error,2,12,2,True,1,0,0.8571428571428571,0.8299337356686428,20,25,10,15,70,HIGH,ALTERNATE_ROUTE,8502.488536503399
TXN001587,CUST1205,MERCHANT008,10750.24,UPI,2026-08-25 02:29:35.848634,FAILED,Timeout,1,12,3,True,1,1,0.8,0.7895568014951053,20,25,20,10,75,HIGH,SMART_RETRY,8487.92510970474
TXN008090,CUST0481,MERCHANT009,14311.16,CARD,2026-08-23 18:17:20.848634,FAILED,Technical Error,3,5,0,False,1,0,1.0,0.5815425777925778,20,20,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,8322.548877602027
TXN002373,CUST0020,MERCHANT010,28013.48,WALLET,2026-08-24 11:04:37.848634,FAILED,Technical Error,2,1,5,True,1,0,0.16666666666666666,0.2959953516614809,30,20,10,0,60,HIGH,MANUAL_REVIEW,8291.859863861862
TXN001335,CUST1435,MERCHANT009,19176.92,UPI,2026-08-21 20:58:30.848634,FAILED,Insufficient Funds,2,8,1,True,1,0,0.8888888888888888,0.42616825609001774,20,5,10,10,45,MEDIUM,DO_NOT_RETRY,8172.594553577782
TXN004708,CUST0902,MERCHANT004,13338.55,CARD,2026-08-23 00:24:47.848634,FAILED,Technical Error,2,4,1,True,1,0,0.8,0.5992734101342091,20,20,10,5,55,MEDIUM,RETRY_WITH_DELAY,7993.438344745654
TXN007657,CUST1193,MERCHANT005,32722.12,NETBANKING,2026-08-19 21:17:45.848634,FAILED,Bank Declined,3,19,4,False,1,0,0.8260869565217391,0.24364227129474364,30,10,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,7972.491638379157
TXN006756,CUST0519,MERCHANT006,10908.26,WALLET,2026-08-23 10:41:18.848634,FAILED,Bank Declined,1,18,2,True,1,1,0.9,0.7305507383541909,20,10,20,15,65,HIGH,RETRY_WITH_DELAY,7969.037397159487
TXN008065,CUST0764,MERCHANT004,11488.57,WALLET,2026-08-22 05:10:38.848634,FAILED,Network Error,3,10,2,False,1,0,0.8333333333333334,0.6926403887790714,20,25,0,15,60,HIGH,STOP_AUTOMATIC_RETRY,7957.447591315577
TXN008079,CUST0296,MERCHANT006,22157.41,NETBANKING,2026-08-24 21:12:28.848634,FAILED,Network Error,3,3,0,False,1,0,1.0,0.35714730639730646,20,25,0,5,50,MEDIUM,STOP_AUTOMATIC_RETRY,7913.459298240742
TXN009926,CUST1189,MERCHANT008,13191.74,WALLET,2026-08-18 05:56:26.848634,FAILED,Bank Declined,1,11,1,True,1,1,0.9166666666666666,0.5981080092423444,20,10,20,15,65,HIGH,RETRY_WITH_DELAY,7890.085349842604
TXN005094,CUST0040,MERCHANT004,35163.7,CARD,2026-08-18 07:49:15.848634,FAILED,Insufficient Funds,3,15,0,False,1,0,1.0,0.22364158064158066,30,5,0,15,50,MEDIUM,DO_NOT_RETRY,7864.0654492063495
TXN006389,CUST0801,MERCHANT010,10192.82,CARD,2026-08-24 12:37:15.848634,FAILED,Timeout,1,17,3,True,1,1,0.85,0.7650100523872262,20,25,20,10,75,HIGH,SMART_RETRY,7797.609762173566
TXN007936,CUST0772,MERCHANT007,27432.07,CARD,2026-08-24 19:59:57.848634,FAILED,Technical Error,1,2,2,True,1,1,0.5,0.2835096066579669,30,20,20,5,75,HIGH,MANUAL_REVIEW,7777.255375513813
TXN002630,CUST0434,MERCHANT003,31506.01,UPI,2026-08-18 22:41:54.848634,FAILED,Bank Declined,3,17,0,False,1,0,1.0,0.2467067771553066,30,10,0,15,55,MEDIUM,STOP_AUTOMATIC_RETRY,7772.746188122861
TXN005449,CUST1637,MERCHANT003,18744.57,NETBANKING,2026-08-24 22:55:18.848634,FAILED,Insufficient Funds,3,5,3,False,1,0,0.625,0.40875000353676827,20,5,0,10,35,LOW,DO_NOT_RETRY,7661.8430537952
TXN005480,CUST0381,MERCHANT002,10360.84,WALLET,2026-08-23 05:05:41.848634,FAILED,Network Error,1,10,0,True,1,1,1.0,0.7394833333333334,20,25,20,15,80,VERY HIGH,RETRY_WITH_DELAY,7661.668499333334
TXN000375,CUST0087,MERCHANT001,31677.78,CARD,2026-08-24 16:39:18.848634,FAILED,Insufficient Funds,3,17,3,False,1,0,0.85,0.2394495355585172,30,5,0,10,45,MEDIUM,DO_NOT_RETRY,7585.229708524885
TXN004603,CUST1360,MERCHANT009,16850.93,NETBANKING,2026-08-20 19:28:49.848634,FAILED,Technical Error,1,0,4,True,1,1,0.0,0.44825698190698215,20,20,20,0,60,HIGH,MANUAL_REVIEW,7553.547024125823
TXN006045,CUST1894,MERCHANT009,20117.65,WALLET,2026-08-23 16:24:10.848634,FAILED,Bank Declined,3,7,4,False,1,0,0.6363636363636364,0.3737351231827945,20,10,0,10,40,MEDIUM,STOP_AUTOMATIC_RETRY,7518.6724008983465
TXN005523,CUST1809,MERCHANT002,39952.2,WALLET,2026-08-19 04:27:09.848634,FAILED,Insufficient Funds,3,14,0,False,1,0,1.0,0.18769678339442214,30,5,0,15,50,MEDIUM,DO_NOT_RETRY,7498.899429530632
TXN000417,CUST1644,MERCHANT007,49730.64,NETBANKING,2026-08-24 23:13:39.848634,FAILED,Insufficient Funds,3,1,1,False,1,0,0.5,0.1506094379476732,40,5,0,0,45,MEDIUM,DO_NOT_RETRY,7489.903739178075
TXN004786,CUST1837,MERCHANT001,23924.09,CARD,2026-08-22 22:52:04.848634,FAILED,Insufficient Funds,2,7,2,True,1,0,0.7777777777777778,0.3120906949019099,20,5,10,10,45,MEDIUM,DO_NOT_RETRY,7466.485872995833
TXN001939,CUST1552,MERCHANT010,16938.94,CARD,2026-08-22 14:34:33.848634,FAILED,Bank Declined,2,10,3,True,1,0,0.7692307692307693,0.4372207472590441,20,10,10,10,50,MEDIUM,MANUAL_REVIEW,7406.056004576111
TXN000859,CUST0425,MERCHANT006,15518.71,WALLET,2026-08-21 12:03:06.848634,FAILED,Timeout,1,18,0,True,1,1,1.0,0.47419664554447166,20,25,20,15,80,VERY HIGH,MANUAL_REVIEW,7358.920225177448
TXN009256,CUST0192,MERCHANT005,22557.38,NETBANKING,2026-08-19 08:07:50.848634,FAILED,Insufficient Funds,3,15,1,False,1,0,0.9375,0.3222052221744642,20,5,0,15,40,MEDIUM,DO_NOT_RETRY,7268.105634573815
TXN003909,CUST0467,MERCHANT010,16009.74,NETBANKING,2026-08-21 02:11:25.848634,FAILED,Timeout,2,1,0,True,1,0,1.0,0.4512536782227858,20,25,10,0,55,MEDIUM,MANUAL_REVIEW,7224.454062390462
TXN000079,CUST0501,MERCHANT001,17147.49,NETBANKING,2026-08-23 09:39:44.848634,FAILED,Network Error,1,1,2,True,1,1,0.3333333333333333,0.4203930339831166,20,25,20,0,65,HIGH,MANUAL_REVIEW,7208.685346295153
TXN005135,CUST0907,MERCHANT001,29478.97,WALLET,2026-08-19 05:01:54.848634,FAILED,Bank Declined,3,15,5,False,1,0,0.75,0.24276180543169848,30,10,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,7156.367979466877
TXN005442,CUST0408,MERCHANT002,7753.95,UPI,2026-08-20 19:37:52.848634,FAILED,Network Error,1,6,1,True,0,1,0.8571428571428571,0.9203545574795576,10,25,20,10,65,HIGH,ALTERNATE_ROUTE,7136.383220968616
TXN008070,CUST1100,MERCHANT004,33504.99,UPI,2026-08-21 02:46:20.848634,FAILED,Bank Declined,3,17,5,False,1,0,0.7727272727272727,0.21258116794435175,30,10,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,7122.529906163825
TXN005793,CUST1668,MERCHANT006,39739.82,UPI,2026-08-24 05:15:38.848634,FAILED,Bank Declined,3,5,4,False,1,0,0.5555555555555556,0.1783053666644897,30,10,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,7085.823176280821
TXN003824,CUST0444,MERCHANT001,9714.77,WALLET,2026-08-20 18:32:21.848634,FAILED,Network Error,2,13,4,True,0,0,0.7647058823529411,0.7185250861012892,10,25,10,10,55,MEDIUM,RETRY_WITH_DELAY,6980.305950704222
TXN003543,CUST1027,MERCHANT006,8292.2,WALLET,2026-08-24 16:03:04.848634,FAILED,Timeout,1,14,1,True,0,1,0.9333333333333333,0.8376804632565502,10,25,20,15,70,HIGH,SMART_RETRY,6946.213937415966
TXN004128,CUST1662,MERCHANT004,28562.93,NETBANKING,2026-08-18 20:38:24.848634,FAILED,Bank Declined,2,13,5,True,1,0,0.7222222222222222,0.24201919980865816,30,10,10,10,60,HIGH,MANUAL_REVIEW,6912.7774627907165
TXN006119,CUST1175,MERCHANT005,17652.93,WALLET,2026-08-20 16:53:39.848634,FAILED,Network Error,3,11,0,False,1,0,1.0,0.38972378547378556,20,25,0,15,60,HIGH,STOP_AUTOMATIC_RETRY,6879.766704303754
TXN005286,CUST1828,MERCHANT008,12463.86,CARD,2026-08-22 16:55:45.848634,FAILED,Timeout,2,7,3,True,1,0,0.7,0.5456034465265012,20,25,10,10,65,HIGH,RETRY_WITH_DELAY,6800.324973023798
TXN006472,CUST1531,MERCHANT001,20235.82,CARD,2026-08-19 09:45:23.848634,FAILED,Network Error,3,3,3,False,1,0,0.5,0.33590344846312575,20,25,0,5,50,MEDIUM,STOP_AUTOMATIC_RETRY,6797.281720479089
TXN003508,CUST1823,MERCHANT006,13700.28,WALLET,2026-08-23 01:30:35.848634,FAILED,Timeout,3,13,4,False,1,0,0.7647058823529411,0.4946877320984673,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,6777.36044231399
TXN003314,CUST0065,MERCHANT002,35968.82,WALLET,2026-08-18 05:05:48.848634,FAILED,Network Error,3,3,4,False,1,0,0.42857142857142855,0.18784372213692702,30,25,0,5,60,HIGH,STOP_AUTOMATIC_RETRY,6756.517029673143
TXN001319,CUST0076,MERCHANT004,11986.01,UPI,2026-08-18 05:49:59.848634,FAILED,Network Error,3,18,5,False,1,0,0.782608695652174,0.5632212000961999,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,6750.774936565053
TXN007655,CUST1027,MERCHANT001,30859.79,CARD,2026-08-23 00:37:26.848634,FAILED,Insufficient Funds,3,6,2,False,1,0,0.75,0.21580555089970682,30,5,0,10,45,MEDIUM,DO_NOT_RETRY,6659.713981599264
TXN008448,CUST1769,MERCHANT003,10219.23,CARD,2026-08-19 03:07:20.848634,FAILED,Timeout,3,7,5,False,1,0,0.5833333333333334,0.6490775607380997,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,6633.072881021611
TXN005165,CUST0194,MERCHANT010,11763.83,WALLET,2026-08-22 17:40:23.848634,FAILED,Network Error,2,18,0,True,1,0,1.0,0.562862820877143,20,25,10,15,70,HIGH,RETRY_WITH_DELAY,6621.422538119161
TXN003876,CUST1250,MERCHANT005,11790.72,NETBANKING,2026-08-23 13:27:05.848634,FAILED,Technical Error,1,18,5,True,1,1,0.782608695652174,0.5585066387316948,20,20,20,10,70,HIGH,RETRY_WITH_DELAY,6585.195395426568
TXN003613,CUST1298,MERCHANT008,15434.31,UPI,2026-08-23 04:15:42.848634,FAILED,Timeout,3,8,5,False,1,0,0.6153846153846154,0.4250894437232448,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,6560.962252152114
TXN002408,CUST1286,MERCHANT009,17216.86,NETBANKING,2026-08-19 03:35:07.848634,FAILED,Bank Declined,1,12,4,True,1,1,0.75,0.3803878693535716,20,10,20,10,60,HIGH,MANUAL_REVIEW,6549.084692358733
TXN007995,CUST0295,MERCHANT005,10630.04,CARD,2026-08-24 19:18:27.848634,FAILED,Timeout,3,9,2,False,1,0,0.8181818181818182,0.6143325562534012,20,25,0,10,55,MEDIUM,STOP_AUTOMATIC_RETRY,6530.3796462759055
TXN008816,CUST0687,MERCHANT009,36209.68,WALLET,2026-08-21 17:28:33.848634,FAILED,Insufficient Funds,3,1,0,False,1,0,1.0,0.17976060714884248,30,5,0,0,35,LOW,DO_NOT_RETRY,6509.074061465299
TXN006447,CUST1956,MERCHANT008,22875.84,WALLET,2026-08-21 11:20:36.848634,FAILED,Technical Error,1,8,5,True,1,1,0.6153846153846154,0.2839159117736485,20,20,20,10,70,HIGH,MANUAL_REVIEW,6494.8149711881
TXN001657,CUST0698,MERCHANT007,15417.59,WALLET,2026-08-18 04:25:18.848634,FAILED,Bank Declined,1,10,4,True,1,1,0.7142857142857143,0.41911853565506013,20,10,20,10,60,HIGH,MANUAL_REVIEW,6461.797744130098
TXN007548,CUST0891,MERCHANT003,13173.21,UPI,2026-08-19 22:47:58.848634,FAILED,Network Error,3,12,1,False,1,0,0.9230769230769231,0.49044507101086005,20,25,0,15,60,HIGH,STOP_AUTOMATIC_RETRY,6460.7359138909715
TXN009347,CUST1554,MERCHANT008,30617.3,WALLET,2026-08-23 09:47:27.848634,FAILED,Insufficient Funds,2,16,1,True,1,0,0.9411764705882353,0.20658371889075222,30,5,10,15,60,HIGH,DO_NOT_RETRY,6325.0356963938275
TXN006167,CUST0649,MERCHANT007,9762.8,WALLET,2026-08-22 08:02:31.848634,FAILED,Technical Error,1,15,4,True,0,1,0.7894736842105263,0.6467756304066349,10,20,20,10,60,HIGH,RETRY_WITH_DELAY,6314.341124533895
TXN007698,CUST1666,MERCHANT004,42473.95,WALLET,2026-08-22 23:16:55.848634,FAILED,Insufficient Funds,2,3,5,True,1,0,0.375,0.14763912938912943,40,5,10,5,60,HIGH,DO_NOT_RETRY,6270.816999717414
TXN009020,CUST1847,MERCHANT003,14454.16,UPI,2026-08-25 00:27:37.848634,FAILED,Technical Error,3,19,5,False,1,0,0.7916666666666666,0.4322945064924328,20,20,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,6248.453963962662
TXN006664,CUST1249,MERCHANT005,10012.41,WALLET,2026-08-23 05:20:22.848634,FAILED,Bank Declined,1,18,1,True,1,1,0.9473684210526315,0.6203163865546216,20,10,20,15,65,HIGH,RETRY_WITH_DELAY,6210.861991903359
